county_fips,county_name,state,land_area_sqmi,lat,lon
30043,Jefferson County,MT,1656.997,46.124232,-112.059428
30045,Judith Basin County,MT,1869.687,47.032558,-110.30532
30047,Lake County,MT,1490.467,47.642901,-114.083687
30049,Lewis and Clark County,MT,3458.381,47.132013,-112.373367
30051,Liberty County,MT,1429.988,48.559654,-111.036924
30053,Lincoln County,MT,3612.559,48.552385,-115.463185
30055,McCone County,MT,2642.225,47.629628,-105.757222
30057,Madison County,MT,3588.156,45.32529,-111.913791
30059,Meagher County,MT,2391.868,46.5857,-110.92174
30061,Mineral County,MT,1219.619,47.129687,-115.085385
30063,Missoula County,MT,2593.009,47.027263,-113.892691
30065,Musselshell County,MT,1868.958,46.505281,-108.439763
30067,Park County,MT,2802.479,45.463081,-110.53493
30069,Petroleum County,MT,1655.625,47.141917,-108.226575
30071,Phillips County,MT,5140.422,48.250143,-107.928897
30073,Pondera County,MT,1624.567,48.228604,-112.220761
30075,Powder River County,MT,3298.196,45.408926,-105.555344
30077,Powell County,MT,2326.042,46.844225,-112.9311
30079,Prairie County,MT,1736.603,46.812388,-105.503938
30081,Ravalli County,MT,2390.967,46.077744,-114.105795
30083,Richland County,MT,2084.556,47.785633,-104.563408
30085,Roosevelt County,MT,2354.602,48.282747,-104.99517
30087,Rosebud County,MT,5008.135,46.173206,-106.666792
30089,Sanders County,MT,2760.4,47.756497,-115.180306
30091,Sheridan County,MT,1676.941,48.705587,-104.533916
30093,Silver Bow County,MT,717.99,45.896232,-112.660071
30095,Stillwater County,MT,1796.746,45.658545,-109.381576
30097,Sweet Grass County,MT,1855.536,45.811292,-109.944796
30099,Teton County,MT,2271.616,47.819035,-112.281725
30101,Toole County,MT,1914.864,48.645125,-111.733472
30103,Treasure County,MT,977.801,46.227113,-107.275296
30105,Valley County,MT,4926.115,48.34985,-106.670424
30107,Wheatland County,MT,1422.481,46.496967,-109.857684
30109,Wibaux County,MT,889.571,46.962966,-104.274518
30111,Yellowstone County,MT,2633.256,45.936987,-108.276656
31001,Adams County,NE,563.259,40.520632,-98.500044
31003,Antelope County,NE,857.157,42.183225,-98.058037
31005,Arthur County,NE,715.152,41.57193,-101.695917
31007,Banner County,NE,746.039,41.53975,-103.726263
31009,Blaine County,NE,710.702,41.931945,-99.996407
31011,Boone County,NE,686.53,41.703934,-98.070476
31013,Box Butte County,NE,1075.161,42.21038,-103.081779
31015,Boyd County,NE,539.368,42.894448,-98.773022
31017,Brown County,NE,1221.404,42.359562,-99.92392
31019,Buffalo County,NE,968.244,40.855265,-99.074984
31021,Burt County,NE,491.587,41.854179,-96.337746
31023,Butler County,NE,584.789,41.226072,-97.132039
31025,Cass County,NE,556.899,40.909878,-96.140609
31027,Cedar County,NE,740.189,42.60456,-97.25687
31029,Chase County,NE,894.425,40.53039,-101.694192
31031,Cherry County,NE,5960.099,42.571323,-101.047653
31033,Cheyenne County,NE,1196.008,41.214236,-103.011929
31035,Clay County,NE,572.289,40.523669,-98.050858
31037,Colfax County,NE,411.46,41.57496,-97.088945
31039,Cuming County,NE,570.49,41.915865,-96.788517
31041,Custer County,NE,2575.458,41.393893,-99.726866
31043,Dakota County,NE,264.276,42.391624,-96.561327
31045,Dawes County,NE,1396.437,42.713038,-103.135436
31047,Dawson County,NE,1013.786,40.86784,-99.815583
31049,Deuel County,NE,439.825,41.111903,-102.332609
31051,Dixon County,NE,475.621,42.485086,-96.855784
31053,Dodge County,NE,528.843,41.577008,-96.645852
31055,Douglas County,NE,326.482,41.297091,-96.154066
31057,Dundy County,NE,919.678,40.180165,-101.681133
31059,Fillmore County,NE,575.37,40.52504,-97.596705
31061,Franklin County,NE,575.816,40.183203,-98.96208
31063,Frontier County,NE,974.655,40.530947,-100.406683
31065,Furnas County,NE,719.204,40.192252,-99.908637
31067,Gage County,NE,851.468,40.255234,-96.683453
31069,Garden County,NE,1704.826,41.633364,-102.302985
31071,Garfield County,NE,569.356,41.906912,-98.951283
31073,Gosper County,NE,458.199,40.509095,-99.823206
31075,Grant County,NE,776.696,41.913957,-101.755965
31077,Greeley County,NE,569.826,41.567563,-98.530567
31079,Hall County,NE,546.53,40.866027,-98.502664
31081,Hamilton County,NE,542.03,40.872817,-98.022329
31083,Harlan County,NE,553.466,40.178766,-99.403418
31085,Hayes County,NE,713.065,40.537234,-101.047963
31087,Hitchcock County,NE,709.951,40.176896,-101.044217
31089,Holt County,NE,2411.851,42.459287,-98.784766
31091,Hooker County,NE,720.966,41.920317,-101.117324
31093,Howard County,NE,569.266,41.216851,-98.513342
31095,Jefferson County,NE,570.182,40.175736,-97.143103
31097,Johnson County,NE,376.086,40.394955,-96.265264
31099,Kearney County,NE,516.193,40.50912,-98.947602
31101,Keith County,NE,1062.063,41.194245,-101.644449
31103,Keya Paha County,NE,772.876,42.87548,-99.718351
31105,Kimball County,NE,951.942,41.199274,-103.703153
31107,Knox County,NE,1108.235,42.634404,-97.891349
31109,Lancaster County,NE,837.56,40.783547,-96.688658
31111,Lincoln County,NE,2564.14,41.050322,-100.744481
31113,Logan County,NE,570.698,41.542155,-100.443665
31115,Loup County,NE,563.341,41.90279,-99.509276
31117,McPherson County,NE,859.259,41.648414,-101.120851
31119,Madison County,NE,572.612,41.909929,-97.606856
31121,Merrick County,NE,487.794,41.16979,-98.031057
31123,Morrill County,NE,1423.706,41.732204,-102.990594
31125,Nance County,NE,441.595,41.402385,-97.991408
31127,Nemaha County,NE,407.301,40.387389,-95.852721
31129,Nuckolls County,NE,575.155,40.176492,-98.046842
31131,Otoe County,NE,615.615,40.637992,-96.131027
31133,Pawnee County,NE,431.075,40.137797,-96.245214
31135,Perkins County,NE,883.313,40.857646,-101.627468
31137,Phelps County,NE,539.765,40.516365,-99.406557
31139,Pierce County,NE,573.249,42.271413,-97.610992
31141,Platte County,NE,675.118,41.576866,-97.513467
31143,Polk County,NE,438.832,41.187925,-97.570663
31145,Red Willow County,NE,717.17,40.16942,-100.468576
31147,Richardson County,NE,551.841,40.123743,-95.718603
31149,Rock County,NE,1008.291,42.394749,-99.420851
31151,Saline County,NE,574.069,40.516802,-97.131755
31153,Sarpy County,NE,237.997,41.115064,-96.109125
31155,Saunders County,NE,748.668,41.22339,-96.6421
31157,Scotts Bluff County,NE,739.621,41.850506,-103.703021
31159,Seward County,NE,571.43,40.871944,-97.140383
31161,Sheridan County,NE,2440.17,42.512289,-102.36828
31163,Sherman County,NE,565.877,41.218743,-98.972849
31165,Sioux County,NE,2066.723,42.470668,-103.73217
31167,Stanton County,NE,427.633,41.905045,-97.177109
31169,Thayer County,NE,573.789,40.173429,-97.596235
31171,Thomas County,NE,712.554,41.85573,-100.524703
31173,Thurston County,NE,393.592,42.154061,-96.533943
31175,Valley County,NE,568.09,41.564094,-98.983484
31177,Washington County,NE,389.928,41.533973,-96.224577
31179,Wayne County,NE,442.916,42.210746,-97.126243
31181,Webster County,NE,574.913,40.180646,-98.49859
31183,Wheeler County,NE,575.183,41.922575,-98.520853
31185,York County,NE,572.516,40.873056,-97.596742
32001,Churchill County,NV,4950.157,39.53771,-118.264166
32003,Clark County,NV,7891.661,36.21413,-115.014398
32005,Douglas County,NV,710.537,38.905129,-119.609019
32007,Elko County,NV,17173.302,41.141133,-115.351424
32009,Esmeralda County,NV,3581.889,37.778966,-117.632382
32011,Eureka County,NV,4175.688,39.977788,-116.272208
32013,Humboldt County,NV,9640.792,41.407914,-118.127591
32015,Lander County,NV,5519.247,39.90021,-117.04724
32017,Lincoln County,NV,10633.386,37.634605,-114.863037
32019,Lyon County,NV,2003.053,39.022213,-119.197425
32021,Mineral County,NV,3751.283,38.516647,-118.416279
32023,Nye County,NV,18181.914,37.965864,-116.459011
32027,Pershing County,NV,6036.589,40.439639,-118.409477
32029,Storey County,NV,263.8,39.438385,-119.524646
32031,Washoe County,NV,6315.874,40.73132,-119.663269
32033,White Pine County,NV,8886.665,39.418176,-114.900565
32510,Carson City,NV,144.534,39.15306,-119.747368
33001,Belknap County,NH,401.847,43.519109,-71.425366
33003,Carroll County,NH,931.864,43.867774,-71.20156
33005,Cheshire County,NH,706.709,42.92546,-72.248183
33007,Coos County,NH,1794.574,44.652548,-71.289431
33009,Grafton County,NH,1708.599,43.926439,-71.842424
33011,Hillsborough County,NH,876.53,42.911532,-71.723055
33013,Merrimack County,NH,932.899,43.299579,-71.680041
33015,Rockingham County,NH,695.391,42.988664,-71.09908
33017,Strafford County,NH,367.47,43.293272,-71.035589
33019,Sullivan County,NH,537.876,43.361188,-72.222084
34001,Atlantic County,NJ,555.578,39.469355,-74.633759
34003,Bergen County,NJ,232.788,40.959698,-74.074727
34005,Burlington County,NJ,799.285,39.875786,-74.663006
34007,Camden County,NJ,221.362,39.802407,-74.961249
34009,Cape May County,NJ,251.521,39.085841,-74.846354
34011,Cumberland County,NJ,483.38,39.328434,-75.121628
34013,Essex County,NJ,126.083,40.7874,-74.246292
34015,Gloucester County,NJ,322.008,39.722875,-75.145679
34017,Hudson County,NJ,46.194,40.731375,-74.078601
34019,Hunterdon County,NJ,427.835,40.565283,-74.911969
34021,Mercer County,NJ,224.478,40.282503,-74.703724
34023,Middlesex County,NJ,309.247,40.439621,-74.40743
34025,Monmouth County,NJ,468.204,40.287048,-74.152446
34027,Morris County,NJ,461.025,40.858896,-74.547292
34029,Ocean County,NJ,628.29,39.865669,-74.258864
34031,Passaic County,NJ,186.133,41.036655,-74.299408
34033,Salem County,NJ,331.861,39.573828,-75.357356
34035,Somerset County,NJ,301.867,40.565527,-74.619938
34037,Sussex County,NJ,518.488,41.137461,-74.691914
34039,Union County,NJ,102.766,40.659871,-74.308696
34041,Warren County,NJ,356.541,40.853491,-75.009498
35001,Bernalillo County,NM,1161.245,35.053628,-106.66908
35003,Catron County,NM,6924.187,33.901621,-108.391928
35005,Chaves County,NM,6067.178,33.361604,-104.469837
35006,Cibola County,NM,4539.984,34.928272,-107.99268
35007,Colfax County,NM,3757.976,36.612964,-104.64011
35009,Curry County,NM,1405.524,34.572984,-103.346055
35011,De Baca County,NM,2323.107,34.359273,-104.368696
35013,Do̱a Ana County,NM,3808.179,32.349919,-106.834968
35015,Eddy County,NM,4176.347,32.457835,-104.306434
35017,Grant County,NM,3961.207,32.732087,-108.381504
35019,Guadalupe County,NM,3029.772,34.869782,-104.784968
35021,Harding County,NM,2125.478,35.859352,-103.853424
35023,Hidalgo County,NM,3438.551,31.898052,-108.751929
35025,Lea County,NM,4391.552,32.795687,-103.413271
35027,Lincoln County,NM,4831.115,33.740841,-105.449805
35028,Los Alamos County,NM,109.123,35.870047,-106.307968
35029,Luna County,NM,2965.177,32.184523,-107.747191
35031,McKinley County,NM,5451.064,35.584062,-108.253294
35033,Mora County,NM,1926.249,35.982841,-104.921898
35035,Otero County,NM,6612.562,32.615599,-105.751308
35037,Quay County,NM,2873.955,35.107018,-103.548071
35039,Rio Arriba County,NM,5860.874,36.509669,-106.693983
35041,Roosevelt County,NM,2446.051,34.021207,-103.483004
35043,Sandoval County,NM,3710.194,35.685091,-106.883119
35045,San Juan County,NM,5517.232,36.511624,-108.324578
35047,San Miguel County,NM,4721.515,35.476859,-104.803519
35049,Santa Fe County,NM,1910.38,35.514531,-105.963972
35051,Sierra County,NM,4181.214,33.119468,-107.188161
35053,Socorro County,NM,6646.387,33.991658,-106.939136
35055,Taos County,NM,2202.373,36.577183,-105.638878
35057,Torrance County,NM,3345.213,34.554978,-105.890557
35059,Union County,NM,3825.05,36.488085,-103.475723
35061,Valencia County,NM,1066.744,34.71684,-106.806582
36001,Albany County,NY,522.888,42.58824,-73.97401
36003,Allegany County,NY,1029.506,42.247853,-78.026153
36005,Bronx County,NY,42.176,40.848711,-73.852939
36007,Broome County,NY,705.651,42.161977,-75.830283
36009,Cattaraugus County,NY,1308.183,42.239099,-78.662332
36011,Cayuga County,NY,691.589,43.008546,-76.574587
36013,Chautauqua County,NY,1060.41,42.304216,-79.407595
36015,Chemung County,NY,407.333,42.148697,-76.752471
36017,Chenango County,NY,893.443,42.478024,-75.602241
36019,Clinton County,NY,1037.751,44.752712,-73.705643
36021,Columbia County,NY,634.663,42.247696,-73.626718
36023,Cortland County,NY,498.774,42.594039,-76.07624
36025,Delaware County,NY,1442.596,42.193986,-74.966728
36027,Dutchess County,NY,795.602,41.754825,-73.740014
36029,Erie County,NY,1042.763,42.752759,-78.778192
36031,Essex County,NY,1794.122,44.109601,-73.778431
36033,Franklin County,NY,1629.296,44.594376,-74.31067
36035,Fulton County,NY,495.46,43.115609,-74.423678
36037,Genesee County,NY,492.976,43.00091,-78.192778
36039,Greene County,NY,647.161,42.28697,-74.149542
36041,Hamilton County,NY,1717.378,43.657879,-74.502456
36043,Herkimer County,NY,1410.586,43.571009,-74.841097
36045,Jefferson County,NY,1267.93,43.996389,-76.052968
36047,Kings County,NY,69.377,40.635045,-73.95064
36049,Lewis County,NY,1276.309,43.782706,-75.444132
36051,Livingston County,NY,631.654,42.729042,-77.778463
36053,Madison County,NY,654.85,42.910026,-75.663575
36055,Monroe County,NY,656.944,43.250347,-77.700518
36057,Montgomery County,NY,403.111,42.900891,-74.435357
36059,Nassau County,NY,284.542,40.729612,-73.589414
36061,New York County,NY,22.658,40.776642,-73.970187
36063,Niagara County,NY,522.348,43.272672,-78.812943
36065,Oneida County,NY,1212.442,43.242727,-75.434282
36067,Onondaga County,NY,778.393,43.006516,-76.196134
36069,Ontario County,NY,644.076,42.856357,-77.303497
36071,Orange County,NY,812.078,41.40241,-74.306252
36073,Orleans County,NY,391.262,43.339906,-78.207028
36075,Oswego County,NY,951.607,43.461443,-76.209262
36077,Otsego County,NY,1001.738,42.629776,-75.028841
36079,Putnam County,NY,230.252,41.427907,-73.743861
36081,Queens County,NY,108.724,40.654658,-73.841209
36083,Rensselaer County,NY,652.459,42.710421,-73.513845
36085,Richmond County,NY,57.523,40.561263,-74.1399
36087,Rockland County,NY,173.685,41.154628,-74.024662
36089,St. Lawrence County,NY,2679.526,44.488112,-75.074311
36091,Saratoga County,NY,809.97,43.106135,-73.855387
36093,Schenectady County,NY,204.669,42.817552,-74.043559
36095,Schoharie County,NY,621.819,42.591294,-74.438172
36097,Schuyler County,NY,328.343,42.419776,-76.938603
36099,Seneca County,NY,323.698,42.782294,-76.827088
36101,Steuben County,NY,1390.508,42.266725,-77.385525
36103,Suffolk County,NY,910.922,40.943554,-72.692218
36105,Sullivan County,NY,968.145,41.719993,-74.771577
36107,Tioga County,NY,518.767,42.178057,-76.297456
36109,Tompkins County,NY,474.644,42.453006,-76.473483
36111,Ulster County,NY,1124.236,41.947212,-74.265458
36113,Warren County,NY,867.222,43.555105,-73.838139
36115,Washington County,NY,831.19,43.312377,-73.439428
36117,Wayne County,NY,603.83,43.218114,-77.049402
36119,Westchester County,NY,430.817,41.152686,-73.745753
36121,Wyoming County,NY,592.7,42.701365,-78.228576
36123,Yates County,NY,338.139,42.638237,-77.104324
37001,Alamance County,NC,423.455,36.043954,-79.400573
37003,Alexander County,NC,259.985,35.920951,-81.177467
37005,Alleghany County,NC,234.835,36.489356,-81.132299
37007,Anson County,NC,531.461,34.974972,-80.109763
37009,Ashe County,NC,426.264,36.443469,-81.499334
37011,Avery County,NC,247.338,36.07209,-81.920285
37013,Beaufort County,NC,832.736,35.482313,-76.842014
37015,Bertie County,NC,699.176,36.059043,-76.962364
37017,Bladen County,NC,875.032,34.591938,-78.539489
37019,Brunswick County,NC,850.069,34.038754,-78.227765
37021,Buncombe County,NC,656.49,35.609371,-82.530423
37023,Burke County,NC,506.237,35.746182,-81.70618
37025,Cabarrus County,NC,361.232,35.388346,-80.552728
37027,Caldwell County,NC,471.888,35.966396,-81.51254
37029,Camden County,NC,240.325,36.342344,-76.162488
37031,Carteret County,NC,507.604,34.858343,-76.53586
37033,Caswell County,NC,425.483,36.394298,-79.339609
37035,Catawba County,NC,401.374,35.661883,-81.214906
37037,Chatham County,NC,681.481,35.704994,-79.251454
37039,Cherokee County,NC,455.54,35.13715,-84.061449
37041,Chowan County,NC,172.657,36.128979,-76.602752
37043,Clay County,NC,215.001,35.052997,-83.752264
37045,Cleveland County,NC,464.249,35.33463,-81.557114
37047,Columbus County,NC,938.121,34.261602,-78.639308
37049,Craven County,NC,706.573,35.116829,-77.08132
37051,Cumberland County,NC,652.566,35.050192,-78.828719
37053,Currituck County,NC,261.91,36.372174,-75.941224
37055,Dare County,NC,383.229,35.606269,-75.767536
37057,Davidson County,NC,553.178,35.795131,-80.207107
37059,Davie County,NC,263.699,35.929355,-80.542552
37061,Duplin County,NC,814.72,34.934403,-77.933543
37063,Durham County,NC,287.547,36.033828,-78.878125
37065,Edgecombe County,NC,505.436,35.917077,-77.602742
37067,Forsyth County,NC,407.858,36.132466,-80.256961
37069,Franklin County,NC,491.802,36.088241,-78.28309
37071,Gaston County,NC,355.751,35.293344,-81.177256
37073,Gates County,NC,340.612,36.442135,-76.702355
37075,Graham County,NC,291.968,35.348364,-83.830915
37077,Granville County,NC,531.991,36.299884,-78.657634
37079,Greene County,NC,266.734,35.481959,-77.681688
37081,Guilford County,NC,645.98,36.079065,-79.788665
37083,Halifax County,NC,723.738,36.251438,-77.644842
37085,Harnett County,NC,595.066,35.36866,-78.871665
37087,Haywood County,NC,553.56,35.558882,-82.981307
37089,Henderson County,NC,372.947,35.336427,-82.479583
37091,Hertford County,NC,353.164,36.363517,-76.981616
37093,Hoke County,NC,390.153,35.017233,-79.241964
37095,Hyde County,NC,612.342,35.408157,-76.153687
37097,Iredell County,NC,574.437,35.806251,-80.874524
37099,Jackson County,NC,491.11,35.285454,-83.123966
37101,Johnston County,NC,792.019,35.513419,-78.367348
37103,Jones County,NC,471.368,35.032268,-77.356195
37105,Lee County,NC,255.068,35.476336,-79.172117
37107,Lenoir County,NC,399.087,35.240066,-77.635514
37109,Lincoln County,NC,295.847,35.488491,-81.226893
37111,McDowell County,NC,439.954,35.682271,-82.048044
37113,Macon County,NC,515.565,35.152959,-83.421901
37115,Madison County,NC,449.615,35.864206,-82.712631
37117,Martin County,NC,456.412,35.847301,-77.119602
37119,Mecklenburg County,NC,523.608,35.246862,-80.833832
37121,Mitchell County,NC,221.251,36.013102,-82.163554
37123,Montgomery County,NC,491.537,35.327548,-79.910752
37125,Moore County,NC,697.616,35.308273,-79.492723
37127,Nash County,NC,540.444,35.965945,-77.987555
37129,New Hanover County,NC,192.255,34.183445,-77.864204
37131,Northampton County,NC,536.71,36.421774,-77.398352
37133,Onslow County,NC,762.085,34.763109,-77.499469
37135,Orange County,NC,397.538,36.062525,-79.120033
37137,Pamlico County,NC,336.515,35.147575,-76.665268
37139,Pasquotank County,NC,226.878,36.265199,-76.260691
37141,Pender County,NC,871.296,34.512556,-77.888106
37143,Perquimans County,NC,247.173,36.180897,-76.403244
37145,Person County,NC,392.34,36.386356,-78.96563
37147,Pitt County,NC,652.366,35.59249,-77.372739
37149,Polk County,NC,237.687,35.277901,-82.167621
37151,Randolph County,NC,782.334,35.709915,-79.806215
37153,Richmond County,NC,473.689,35.004636,-79.755695
37155,Robeson County,NC,947.295,34.63921,-79.100881
37157,Rockingham County,NC,565.642,36.381806,-79.782754
37159,Rowan County,NC,511.61,35.641355,-80.521721
37161,Rutherford County,NC,565.437,35.402747,-81.919582
37163,Sampson County,NC,945.93,34.989298,-78.371261
37165,Scotland County,NC,319.14,34.840023,-79.477337
37167,Stanly County,NC,395.08,35.310449,-80.254374
37169,Stokes County,NC,449.324,36.393797,-80.269921
37171,Surry County,NC,532.644,36.415416,-80.686463
37173,Swain County,NC,527.726,35.568849,-83.465614
37175,Transylvania County,NC,378.358,35.210103,-82.816666
37177,Tyrrell County,NC,390.777,35.87042,-76.165345
37179,Union County,NC,632.737,34.99182,-80.530426
37181,Vance County,NC,252.396,36.365481,-78.405434
37183,Wake County,NC,834.611,35.789846,-78.650624
37185,Warren County,NC,429.392,36.398105,-78.099899
37187,Washington County,NC,346.51,35.844713,-76.572291
37189,Watauga County,NC,312.44,36.235368,-81.709888
37191,Wayne County,NC,553.922,35.35419,-78.00867
37193,Wilkes County,NC,753.678,36.208883,-81.166095
37195,Wilson County,NC,367.574,35.700357,-77.921598
37197,Yadkin County,NC,334.943,36.158765,-80.665164
37199,Yancey County,NC,312.592,35.889326,-82.303954
38001,Adams County,ND,987.547,46.096815,-102.533198
38003,Barnes County,ND,1491.559,46.94255,-98.070195
38005,Benson County,ND,1388.555,48.071743,-99.351152
38007,Billings County,ND,1148.488,47.007044,-103.364016
38009,Bottineau County,ND,1668.858,48.794412,-100.831257
38011,Bowman County,ND,1161.809,46.110144,-103.505943
38013,Burke County,ND,1103.619,48.786453,-102.520087
38015,Burleigh County,ND,1632.694,46.978829,-100.469533
38017,Cass County,ND,1764.935,46.927003,-97.252375
38019,Cavalier County,ND,1489.125,48.768439,-98.46379
38021,Dickey County,ND,1131.493,46.107756,-98.496518
38023,Divide County,ND,1261.13,48.814754,-103.509326
38025,Dunn County,ND,2008.492,47.354557,-102.612322
38027,Eddy County,ND,630.239,47.723436,-98.900474
38029,Emmons County,ND,1508.401,46.284255,-100.237842
38031,Foster County,ND,634.08,47.471431,-98.872876
38033,Golden Valley County,ND,1000.885,46.938924,-103.844612
38035,Grand Forks County,ND,1436.225,47.926003,-97.450851
38037,Grant County,ND,1659.233,46.357827,-101.639049
38039,Griggs County,ND,708.685,47.456334,-98.232286
38041,Hettinger County,ND,1132.239,46.435704,-102.454238
38043,Kidder County,ND,1351.062,46.938273,-99.731198
38045,LaMoure County,ND,1146.005,46.464195,-98.526057
38047,Logan County,ND,992.599,46.469278,-99.504585
38049,McHenry County,ND,1873.942,48.233842,-100.633267
38051,McIntosh County,ND,974.563,46.108682,-99.416487
38053,McKenzie County,ND,2760.133,47.742475,-103.403215
38055,McLean County,ND,2110.272,47.653206,-101.421914
38057,Mercer County,ND,1042.781,47.307147,-101.833328
38059,Morton County,ND,1925.888,46.710029,-101.310041
38061,Mountrail County,ND,1825.163,48.210073,-102.364895
38063,Nelson County,ND,981.815,47.918667,-98.204428
38065,Oliver County,ND,722.404,47.118079,-101.33142
38067,Pembina County,ND,1118.535,48.766896,-97.545405
38069,Pierce County,ND,1018.285,48.238883,-99.966497
38071,Ramsey County,ND,1185.367,48.266163,-98.739031
38073,Ransom County,ND,862.472,46.449276,-97.647554
38075,Renville County,ND,877.244,48.712781,-101.658152
38077,Richland County,ND,1435.674,46.265219,-96.93796
38079,Rolette County,ND,903.042,48.768271,-99.840463
38081,Sargent County,ND,858.483,46.108204,-97.630051
38083,Sheridan County,ND,972.226,47.581359,-100.330986
38085,Sioux County,ND,1094.052,46.110618,-101.061284
38087,Slope County,ND,1215.264,46.445834,-103.462462
38089,Stark County,ND,1334.913,46.817031,-102.662026
38091,Steele County,ND,712.143,47.451062,-97.71892
38093,Stutsman County,ND,2221.904,46.972223,-98.956123
38095,Towner County,ND,1025.113,48.682183,-99.248158
38097,Traill County,ND,861.871,47.446271,-97.164636
38099,Walsh County,ND,1281.607,48.376979,-97.72223
38101,Ward County,ND,2013.028,48.216686,-101.540537
38103,Wells County,ND,1270.533,47.580851,-99.682213
38105,Williams County,ND,2077.6,48.355765,-103.501333
39001,Adams County,OH,583.872,38.834468,-83.478082
39003,Allen County,OH,402.545,40.771627,-84.106103
39005,Ashland County,OH,422.986,40.843273,-82.270127
39007,Ashtabula County,OH,702.417,41.906637,-80.745592
39009,Athens County,OH,503.643,39.332755,-82.045885
39011,Auglaize County,OH,401.388,40.561309,-84.224018
39013,Belmont County,OH,532.127,40.017682,-80.967727
39015,Brown County,OH,489.543,38.931377,-83.866772
39017,Butler County,OH,466.516,39.439747,-84.565734
39019,Carroll County,OH,394.612,40.579884,-81.090787
39021,Champaign County,OH,428.977,40.132775,-83.767604
39023,Clark County,OH,395.879,39.917032,-83.783676
39025,Clermont County,OH,452.56,39.052054,-84.149485
39027,Clinton County,OH,408.731,39.416681,-83.804583
39029,Columbiana County,OH,531.917,40.770073,-80.778455
39031,Coshocton County,OH,563.911,40.29671,-81.930109
39033,Crawford County,OH,401.786,40.848524,-82.924783
39035,Cuyahoga County,OH,457.211,41.555037,-81.604957
39037,Darke County,OH,598.102,40.131467,-84.621191
39039,Defiance County,OH,411.439,41.321679,-84.486433
39041,Delaware County,OH,443.146,40.278941,-83.007462
39043,Erie County,OH,251.288,41.394143,-82.586835
39045,Fairfield County,OH,504.365,39.747694,-82.626685
39047,Fayette County,OH,406.361,39.555246,-83.461893
39049,Franklin County,OH,532.422,39.969875,-83.009086
39051,Fulton County,OH,405.447,41.597264,-84.124267
39053,Gallia County,OH,466.53,38.817046,-82.301746
39055,Geauga County,OH,400.43,41.499322,-81.173505
39057,Greene County,OH,413.63,39.687479,-83.894894
39059,Guernsey County,OH,522.242,40.056665,-81.497875
39061,Hamilton County,OH,405.454,39.196927,-84.544187
39063,Hancock County,OH,531.322,41.000217,-83.665947
39065,Hardin County,OH,470.285,40.660415,-83.664077
39067,Harrison County,OH,402.331,40.292318,-81.091565
39069,Henry County,OH,416.01,41.331584,-84.0689
39071,Highland County,OH,553.084,39.184422,-83.601359
39073,Hocking County,OH,421.349,39.490342,-82.483447
39075,Holmes County,OH,422.614,40.565597,-81.930001
39077,Huron County,OH,492.243,41.14508,-82.594641
39079,Jackson County,OH,420.31,39.013477,-82.614142
39081,Jefferson County,OH,408.124,40.399384,-80.763527
39083,Knox County,OH,525.499,40.40362,-82.422393
39085,Lake County,OH,229.395,41.778142,-81.19733
39087,Lawrence County,OH,453.393,38.603866,-82.517186
39089,Licking County,OH,682.427,40.091505,-82.483435
39091,Logan County,OH,458.505,40.387553,-83.766343
39093,Lorain County,OH,490.536,41.438805,-82.179722
39095,Lucas County,OH,339.662,41.682321,-83.468903
39097,Madison County,OH,466.688,39.89661,-83.400887
39099,Mahoning County,OH,411.487,41.01088,-80.770396
39101,Marion County,OH,403.807,40.588034,-83.168803
39103,Medina County,OH,421.458,41.116174,-81.899764
39105,Meigs County,OH,430.102,39.089807,-82.028397
39107,Mercer County,OH,462.447,40.535333,-84.632059
39109,Miami County,OH,406.581,40.053326,-84.228413
39111,Monroe County,OH,455.723,39.726253,-81.090983
39113,Montgomery County,OH,461.351,39.753736,-84.290591
39115,Morgan County,OH,416.426,39.624946,-81.861697
39117,Morrow County,OH,406.134,40.525266,-82.797729
39119,Muskingum County,OH,664.546,39.966046,-81.943506
39121,Noble County,OH,398.012,39.767232,-81.452493
39123,Ottawa County,OH,254.702,41.545495,-83.012613
39125,Paulding County,OH,416.435,41.118948,-84.582125
39127,Perry County,OH,407.934,39.743187,-82.237952
39129,Pickaway County,OH,501.193,39.648947,-83.052827
39131,Pike County,OH,440.282,39.071341,-83.052911
39133,Portage County,OH,487.408,41.16897,-81.196962
39135,Preble County,OH,424.226,39.73881,-84.644758
39137,Putnam County,OH,482.544,41.024533,-84.129879
39139,Richland County,OH,495.227,40.774159,-82.542781
39141,Ross County,OH,689.166,39.323895,-83.059538
39143,Sandusky County,OH,408.246,41.355319,-83.142776
39145,Scioto County,OH,610.146,38.814889,-82.998675
39147,Seneca County,OH,551.026,41.119992,-83.127547
39149,Shelby County,OH,407.694,40.33668,-84.204142
39151,Stark County,OH,575.207,40.814131,-81.365667
39153,Summit County,OH,412.793,41.121847,-81.534928
39155,Trumbull County,OH,617.579,41.306374,-80.7704
39157,Tuscarawas County,OH,567.565,40.447439,-81.471166
39159,Union County,OH,431.711,40.295901,-83.367042
39161,Van Wert County,OH,409.15,40.85552,-84.585775
39163,Vinton County,OH,412.36,39.252042,-82.485961
39165,Warren County,OH,401.417,39.425663,-84.16994
39167,Washington County,OH,631.974,39.450676,-81.490636
39169,Wayne County,OH,554.789,40.829661,-81.887194
39171,Williams County,OH,420.66,41.564959,-84.584324
